,Gene_ID,Gene_Name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Gene,Chromosome,Start,End,Biotype
4932,ENSG00000257769.1,AC026401,7.19160412,1.69522605,0.56042601,3.024888248,0.00248725,0.017607046,ENSG00000257769.1,16,15608474,15610563,lncRNA
4933,ENSG00000257831.1,AL136418,11.01285131,1.64272914,0.454317221,3.615819664,0.000299399,0.003214107,ENSG00000257831.1,14,31248628,31302739,lncRNA
4934,ENSG00000257896.1,AC093012,3.887208398,2.735223098,0.83413416,3.279116514,0.001041326,0.00879362,ENSG00000257896.1,12,43738829,43739854,transcribed_unprocessed_pseudogene
4935,ENSG00000257923.12,CUX1,523.7063832,0.785291258,0.157835868,4.9753663,6.51e-07,2.01e-05,ENSG00000257923.12,7,101815904,102283958,protein_coding
4936,ENSG00000258001.1,AC126614,10.28060445,2.481884404,0.580740328,4.273656026,1.92e-05,0.000341951,ENSG00000258001.1,12,57431116,57433935,lncRNA
4937,ENSG00000258048.1,AC073569,2.771243778,4.162725849,0.963539953,4.320242078,1.56e-05,0.000285215,ENSG00000258048.1,12,79690144,79778451,lncRNA
4938,ENSG00000258064.1,AC073612,56.71179929,1.782386341,0.36910517,4.828938973,1.37e-06,3.73e-05,ENSG00000258064.1,12,71674204,71698968,protein_coding
4939,ENSG00000258086.1,AC079313,9.952669582,3.080047974,0.706740316,4.358104252,1.31e-05,0.000247269,ENSG00000258086.1,12,54353792,54466985,lncRNA
4940,ENSG00000258102.5,MAP1LC3B2,4.262184487,-1.803160971,0.62545267,-2.8829695,0.003939456,0.025385929,ENSG00000258102.5,12,116548105,116576606,protein_coding
4941,ENSG00000258136.2,AC007622,10.4327224,1.345960879,0.362038048,3.717733221,0.000201018,0.002319953,ENSG00000258136.2,12,107736555,107759968,lncRNA
4942,ENSG00000258177.1,AC008149,4.749863588,1.991251599,0.758760088,2.624349422,0.008681467,0.047134771,ENSG00000258177.1,12,96222797,96223973,lncRNA
4943,ENSG00000258260.1,AC073896,33.59176584,1.116839199,0.267332402,4.177717296,2.94e-05,0.000482476,ENSG00000258260.1,12,56267793,56270104,lncRNA
4944,ENSG00000258285.1,TESC-AS1,2.032483913,-2.009025726,0.744121338,-2.699863079,0.006936802,0.039528125,ENSG00000258285.1,12,117099481,117142091,lncRNA
4945,ENSG00000258317.1,AC034102,39.67899078,1.677795229,0.258505513,6.490365377,8.56e-11,9.24e-09,ENSG00000258317.1,12,56120033,56129619,lncRNA
4946,ENSG00000258366.11,RTEL1,63.69141873,1.348065313,0.297331088,4.533886193,5.79e-06,0.000124531,ENSG00000258366.11,20,63657810,63696253,protein_coding
4947,ENSG00000258384.1,AC068831,28.57575443,0.694543761,0.253007424,2.745151701,0.006048293,0.035577651,ENSG00000258384.1,15,90952239,90955225,lncRNA
4948,ENSG00000258388.7,PPT2-EGFL8,241.3106349,0.566190526,0.179832156,3.148438739,0.001641451,0.012654635,ENSG00000258388.7,6,32153845,32171978,protein_coding
4949,ENSG00000258424.1,AL512791,326.23774,-0.746233203,0.166084386,-4.493096667,7.02e-06,0.000146143,ENSG00000258424.1,14,90402523,90405235,lncRNA
4950,ENSG00000258441.1,LINC00641,85.91187813,-0.471396947,0.164388562,-2.867577532,0.004136274,0.026432305,ENSG00000258441.1,14,21200079,21206900,lncRNA
4951,ENSG00000258458.8,AL160314,3.853363281,-1.624135852,0.559684149,-2.901879309,0.003709314,0.024240767,ENSG00000258458.8,14,22701476,22766562,lncRNA
4952,ENSG00000258460.3,AL355096,35.85029343,-1.157608959,0.375358793,-3.084006501,0.002042331,0.015061052,ENSG00000258460.3,14,101324167,101335525,lncRNA
4953,ENSG00000258465.8,AL139011,1262.723591,0.875383613,0.153895749,5.688159809,1.28e-08,6.87e-07,ENSG00000258465.8,1,160216800,160285130,protein_coding
4954,ENSG00000258466.5,AL049779,301.1764579,1.32637571,0.288822491,4.592356044,4.38e-06,9.88e-05,ENSG00000258466.5,14,67659820,67690367,protein_coding
4955,ENSG00000258472.9,AC005726,23.54356909,0.983583708,0.325017975,3.026244033,0.002476124,0.01754263,ENSG00000258472.9,17,28580012,28614185,protein_coding
4956,ENSG00000258504.2,AL157871,39.72013402,-1.058118812,0.38341984,-2.759687167,0.005785673,0.034418792,ENSG00000258504.2,14,100291117,100294656,lncRNA
4957,ENSG00000258539.1,AC068896,128.6077895,-0.645312773,0.132664035,-4.864263139,1.15e-06,3.2e-05,ENSG00000258539.1,10,124617080,124791727,protein_coding
4958,ENSG00000258555.6,SPECC1L-ADORA2A,181.2306419,1.839930609,0.273517597,6.726918598,1.73e-11,2.29e-09,ENSG00000258555.6,22,24270898,24442356,protein_coding
4959,ENSG00000258568.1,RHOQP1,3.458103239,1.849141934,0.694076401,2.664176352,0.007717709,0.042947413,ENSG00000258568.1,14,49599994,49600572,processed_pseudogene
4960,ENSG00000258603.5,AC005225,30.59029689,-1.052133918,0.321074715,-3.276913033,0.001049487,0.008848264,ENSG00000258603.5,14,73555115,73634436,lncRNA
4961,ENSG00000258610.1,AF111169,46.59023131,-0.908106333,0.223536666,-4.062449127,4.86e-05,0.000731887,ENSG00000258610.1,14,76778952,76782249,lncRNA
4962,ENSG00000258644.6,SYNJ2BP-COX16,437.0059145,-0.891274102,0.131232029,-6.791589768,1.11e-11,1.57e-09,ENSG00000258644.6,14,70326064,70417074,protein_coding
4963,ENSG00000258651.1,SEC23A-AS1,6.015871861,2.439842591,0.639529534,3.815058512,0.000136151,0.001690798,ENSG00000258651.1,14,39103140,39103812,lncRNA
4964,ENSG00000258677.2,AC022826,49.54485176,1.418096839,0.431383751,3.287320943,0.001011455,0.008581133,ENSG00000258677.2,8,73688691,73878854,protein_coding
4965,ENSG00000258682.1,AL132989,13.92233042,-1.273628694,0.404483575,-3.148777292,0.001639551,0.012644411,ENSG00000258682.1,14,58264662,58269681,lncRNA
4966,ENSG00000258694.1,LINC02319,3.944137124,-1.891485383,0.638079882,-2.964339476,0.003033335,0.020629177,ENSG00000258694.1,14,52111122,52129625,lncRNA
4967,ENSG00000258708.1,SLC25A21-AS1,31.14662955,-1.322565299,0.302017615,-4.379099876,1.19e-05,0.000228463,ENSG00000258708.1,14,37171888,37173811,lncRNA
4968,ENSG00000258724.1,AC105001,22.68685601,1.38482654,0.345850528,4.004118621,6.22e-05,0.000892074,ENSG00000258724.1,8,10725399,10839847,protein_coding
4969,ENSG00000258745.1,AL358334,173.0716199,0.890050648,0.196944637,4.519293646,6.2e-06,0.000132117,ENSG00000258745.1,14,50912226,50913358,lncRNA
4970,ENSG00000258749.1,AL110504,76.74601986,0.614034673,0.220216158,2.788327064,0.005298103,0.03214795,ENSG00000258749.1,14,99512501,99513576,lncRNA
4971,ENSG00000258777.2,HIF1A-AS1,8.146372947,2.362896316,0.609298523,3.878060141,0.000105293,0.001372055,ENSG00000258777.2,NA,NA,NA,NA
4972,ENSG00000258824.2,AL122035,238.6569811,0.595095773,0.164374748,3.620360065,0.000294193,0.003174153,ENSG00000258824.2,14,64422935,64448557,lncRNA
4973,ENSG00000258830.1,AC137834,153.0812022,0.850462135,0.205679119,4.134897782,3.55e-05,0.000563219,ENSG00000258830.1,12,57249609,57296484,protein_coding
4974,ENSG00000258843.1,AL133485,1.05576327,3.22463537,1.215534569,2.652853692,0.007981446,0.044052543,ENSG00000258843.1,14,50821880,50823501,lncRNA
4975,ENSG00000258881.6,AC007040,54.09197636,2.18766739,0.537808248,4.067746074,4.75e-05,0.000717397,ENSG00000258881.6,2,70939318,70995336,protein_coding
4976,ENSG00000258891.1,AC005480,18.97939945,1.23630321,0.295641285,4.181767808,2.89e-05,0.00047576,ENSG00000258891.1,14,73896164,73938114,lncRNA
4977,ENSG00000258913.2,AL590079,13.62948771,1.177304669,0.450170165,2.615243658,0.008916382,0.048078477,ENSG00000258913.2,14,104223584,104288069,lncRNA
4978,ENSG00000258924.4,AC002094,40.1567803,0.675703548,0.211624516,3.192936052,0.001408341,0.011224908,ENSG00000258924.4,17,28357647,28381697,lncRNA
4979,ENSG00000258940.2,AL132639,12.61289272,1.929470365,0.397248593,4.857085461,1.19e-06,3.3e-05,ENSG00000258940.2,14,39265703,39267061,lncRNA
4980,ENSG00000259004.2,LINC02285,2.303427454,-1.969909787,0.691471852,-2.848864753,0.004387553,0.027710733,ENSG00000259004.2,14,101120840,101123545,lncRNA
4981,ENSG00000259018.1,AL049829,2.938851209,-1.660851816,0.628566762,-2.642283869,0.0082349,0.045170621,ENSG00000259018.1,14,23356406,23357003,lncRNA
4982,ENSG00000259033.2,AL356804,117.8905366,-0.727402324,0.171896813,-4.231621923,2.32e-05,0.000398263,ENSG00000259033.2,14,70255629,70343388,lncRNA
4983,ENSG00000259040.5,BLOC1S5-TXNDC5,1694.068589,0.491199575,0.151676663,3.238465072,0.001201747,0.009873777,ENSG00000259040.5,6,7881522,8064364,protein_coding
4984,ENSG00000259049.1,AL139317,801.1221765,-0.614643473,0.168474727,-3.64828294,0.000263999,0.002898044,ENSG00000259049.1,14,52775237,52777740,lncRNA
4985,ENSG00000259053.1,AL137230,19.56724002,1.347890443,0.431029951,3.127138701,0.001765166,0.013389546,ENSG00000259053.1,14,89412312,89954659,lncRNA
4986,ENSG00000259066.5,AL110118,53.74368988,0.98519237,0.276548272,3.562460772,0.000367395,0.003808476,ENSG00000259066.5,14,93184973,93218586,protein_coding
4987,ENSG00000259071.1,AL359397,22.43674731,-0.817124891,0.241823995,-3.379006662,0.000727482,0.006600531,ENSG00000259071.1,14,50326526,50327909,lncRNA
4988,ENSG00000259080.1,AC074091,70.75012313,1.589429522,0.353745092,4.493149332,7.02e-06,0.000146143,ENSG00000259080.1,2,27583046,27635174,lncRNA
4989,ENSG00000259083.1,AL132639,28.00341118,1.525193154,0.382731419,3.985022077,6.75e-05,0.000952752,ENSG00000259083.1,14,39174885,39175880,lncRNA
4990,ENSG00000259115.1,AL357153,19.96388059,0.918583984,0.34344971,2.674580749,0.007482275,0.041891789,ENSG00000259115.1,14,70593314,70641204,lncRNA
4991,ENSG00000259125.1,LRP1-AS,12.08339979,2.426196028,0.630100901,3.850488111,0.000117883,0.001507183,ENSG00000259125.1,12,57144620,57147619,lncRNA
4992,ENSG00000259133.5,AL161757,32.28402328,-0.924983312,0.339263095,-2.726448367,0.006401997,0.037035311,ENSG00000259133.5,14,56648965,56730535,lncRNA
4993,ENSG00000259143.1,AL356017,24.40809787,2.226373598,0.440241809,5.057160756,4.26e-07,1.4e-05,ENSG00000259143.1,14,95185117,95185854,lncRNA
4994,ENSG00000259146.4,AC005476,20.00090967,-0.717858396,0.260187859,-2.759000354,0.005797847,0.034485289,ENSG00000259146.4,14,71292729,71321882,lncRNA
4995,ENSG00000259164.1,AC007375,5.925981891,2.281475914,0.660536855,3.453972168,0.000552394,0.005281842,ENSG00000259164.1,14,77098311,77225462,protein_coding
4996,ENSG00000259187.1,AC122108,174.8497095,-5.865699021,0.920485985,-6.372393624,1.86e-10,1.73e-08,ENSG00000259187.1,15,44826540,44827094,lncRNA
4997,ENSG00000259201.1,AC090971,12.83776853,2.325495788,0.611903506,3.80042893,0.000144446,0.001769396,ENSG00000259201.1,15,51887560,51901123,lncRNA
4998,ENSG00000259203.3,AC016044,207.4551585,0.64970573,0.228510177,2.843224487,0.00446596,0.028032078,ENSG00000259203.3,15,52800161,52805972,lncRNA
4999,ENSG00000259211.1,AC013356,22.38093714,1.391639197,0.302515141,4.600229903,4.22e-06,9.57e-05,ENSG00000259211.1,15,40464193,40466726,lncRNA
5000,ENSG00000259238.1,AC092755,9.306185275,1.19946105,0.452798411,2.648995712,0.008073136,0.04443112,ENSG00000259238.1,15,59688517,59689418,lncRNA
5001,ENSG00000259275.4,AC087477,25.55755715,-0.987488456,0.224746114,-4.393795464,1.11e-05,0.000215573,ENSG00000259275.4,15,96354237,96405235,lncRNA
5002,ENSG00000259314.1,AC103739,3.558272877,2.311157567,0.824667234,2.802533521,0.005070295,0.031026655,ENSG00000259314.1,15,90604225,90614558,lncRNA
5003,ENSG00000259322.1,AC090607,28.9688382,1.225604745,0.349031922,3.511440263,0.000445686,0.004441846,ENSG00000259322.1,15,78293286,78296049,lncRNA
5004,ENSG00000259332.3,ST20-MTHFS,1427.999682,-0.818425948,0.203676945,-4.018255219,5.86e-05,0.000849715,ENSG00000259332.3,15,79845150,79923754,protein_coding
5005,ENSG00000259352.1,AC091117,740.4795779,2.318439653,0.855150007,2.711149662,0.006705035,0.038435173,ENSG00000259352.1,15,45073492,45074048,lncRNA
5006,ENSG00000259353.1,AC090515,3.836308972,1.699717257,0.641230969,2.650709868,0.008032281,0.044276653,ENSG00000259353.1,15,58856831,58865063,lncRNA
5007,ENSG00000259357.2,AL590133,3635.294319,-0.450793156,0.112640139,-4.002065002,6.28e-05,0.000897287,ENSG00000259357.2,1,150965245,150966256,lncRNA
5008,ENSG00000259359.2,AC012409,88.39199442,-1.141590635,0.269068158,-4.242756341,2.21e-05,0.000382032,ENSG00000259359.2,15,96171575,96174339,lncRNA
5009,ENSG00000259366.2,AC108449,27.66125964,1.40564395,0.376380016,3.734640233,0.000187984,0.002197353,ENSG00000259366.2,8,29055929,29057395,lncRNA
5010,ENSG00000259371.2,AL136295,550.6856803,0.90890201,0.262702509,3.459814722,0.000540547,0.005201602,ENSG00000259371.2,14,24120956,24131829,protein_coding
5011,ENSG00000259375.1,AC087286,16.51333516,2.034056849,0.567653407,3.583272507,0.000339316,0.003569781,ENSG00000259375.1,15,85579046,85580178,lncRNA
5012,ENSG00000259426.6,AC027237,4.506950282,2.513445779,0.857796074,2.930120403,0.003388307,0.022529931,ENSG00000259426.6,15,69396904,69415029,lncRNA
5013,ENSG00000259429.5,UBE2Q2P2,8.836662165,1.324723669,0.450584006,2.940014854,0.003281965,0.021953531,ENSG00000259429.5,15,82391844,82420075,transcribed_unprocessed_pseudogene
5014,ENSG00000259431.6,THTPA,107.6977204,0.480623536,0.180660678,2.660366061,0.007805577,0.043323578,ENSG00000259431.6,14,23555988,23560271,protein_coding
5015,ENSG00000259448.3,LINC02352,28.37877907,-1.645370349,0.375615897,-4.380459825,1.18e-05,0.000227167,ENSG00000259448.3,15,31215622,31224445,lncRNA
5016,ENSG00000259468.1,AC079203,3.490410169,2.275131621,0.783356098,2.90433894,0.003680295,0.024089469,ENSG00000259468.1,15,34255286,34257832,lncRNA
5017,ENSG00000259479.6,SORD2P,2231.14868,-3.485521885,0.703598247,-4.953852426,7.28e-07,2.19e-05,ENSG00000259479.6,15,44827060,44861850,transcribed_unprocessed_pseudogene
5018,ENSG00000259488.2,AC023355,11.21550074,2.052436613,0.455799327,4.502939103,6.7e-06,0.000141404,ENSG00000259488.2,15,48312353,48331856,lncRNA
5019,ENSG00000259498.1,TPM1-AS,15.06341193,1.592779202,0.430972116,3.695782493,0.000219211,0.002486805,ENSG00000259498.1,15,63046034,63049387,lncRNA
5020,ENSG00000259515.1,AL117209,28.35208934,0.889719111,0.255574114,3.481256762,0.000499067,0.004876994,ENSG00000259515.1,14,102933574,102937177,lncRNA
5021,ENSG00000259519.1,AC051619,1.370660476,-3.448887841,1.043521657,-3.30504673,0.000949606,0.008174589,ENSG00000259519.1,15,45170344,45199958,lncRNA
5022,ENSG00000259521.1,INO80-AS1,4.973818866,2.446742036,0.633447021,3.862583535,0.000112194,0.001444589,ENSG00000259521.1,15,41016807,41027893,lncRNA
5023,ENSG00000259522.3,AL136295,214.8402694,0.308678243,0.114599363,2.693542402,0.007069715,0.040139639,ENSG00000259522.3,14,24180395,24190416,protein_coding
5024,ENSG00000259536.5,AC091045,67.90309165,-1.014372929,0.165871492,-6.115414525,9.63e-10,7.31e-08,ENSG00000259536.5,15,40488041,40558019,lncRNA
5025,ENSG00000259544.1,AC021739,20.48846217,2.564550335,0.46542039,5.510180447,3.58e-08,1.65e-06,ENSG00000259544.1,15,85726115,85727227,lncRNA
5026,ENSG00000259564.2,AC009554,4.506072141,2.699853684,0.749138938,3.603942534,0.000313426,0.003337977,ENSG00000259564.2,15,61834682,61935738,lncRNA
5027,ENSG00000259589.2,AC073167,16.82626937,2.336551046,0.509505448,4.585919654,4.52e-06,0.000101619,ENSG00000259589.2,15,63675146,63713758,lncRNA
5028,ENSG00000259607.1,AC108449,86.54114212,-0.951799633,0.317766193,-2.995282867,0.002741904,0.019039903,ENSG00000259607.1,8,29067279,29068454,lncRNA
5029,ENSG00000259623.1,AC125257,60.15323451,-1.197276115,0.225713904,-5.304396828,1.13e-07,4.47e-06,ENSG00000259623.1,17,41848518,41851447,lncRNA
5030,ENSG00000259661.1,AC068831,247.5953522,-0.82425902,0.144627242,-5.699196152,1.2e-08,6.52e-07,ENSG00000259661.1,15,90920218,90921186,lncRNA
5031,ENSG00000259671.1,MTCYBP23,1.816361443,3.090468824,1.126742285,2.742835576,0.006091118,0.03579307,ENSG00000259671.1,15,58154960,58156061,processed_pseudogene
5032,ENSG00000259684.1,AC084756,48.6881249,-2.233556355,0.308545683,-7.238981063,4.52e-13,9.6e-11,ENSG00000259684.1,15,50557601,50560500,lncRNA
5033,ENSG00000259685.3,IDH2-DT,2.540166618,-2.03293533,0.775577868,-2.621187909,0.008762395,0.04744025,ENSG00000259685.3,15,90102649,90138016,lncRNA
5034,ENSG00000259709.1,AC023906,17.06848432,1.090727885,0.333007748,3.275382904,0.001055188,0.008878199,ENSG00000259709.1,15,52124561,52140246,lncRNA
5035,ENSG00000259753.1,AC068234,20.85155696,1.694448006,0.452955803,3.740868304,0.000183386,0.002154501,ENSG00000259753.1,17,47253897,47344292,protein_coding
5036,ENSG00000259773.1,AC012100,33.55049727,2.203818594,0.543009993,4.05852309,4.94e-05,0.000741789,ENSG00000259773.1,15,50746709,50749829,lncRNA
5037,ENSG00000259775.1,AL138976,5.203602534,-2.199397934,0.534056629,-4.118285995,3.82e-05,0.000597451,ENSG00000259775.1,14,103331674,103332367,lncRNA
5038,ENSG00000259781.1,HMGB1P6,217.002941,-0.66600262,0.248506259,-2.680023528,0.007361699,0.0414109,ENSG00000259781.1,15,71164770,71165415,processed_pseudogene
5039,ENSG00000259784.1,AC093525,31.22444758,2.319386064,0.363089036,6.387926471,1.68e-10,1.59e-08,ENSG00000259784.1,16,2513965,2527955,protein_coding
5040,ENSG00000259813.1,AC138028,10.6812737,1.188162375,0.450940547,2.634853715,0.008417355,0.045972643,ENSG00000259813.1,16,88696501,88698610,lncRNA
5041,ENSG00000259827.1,AC026461,3185.979518,-1.001416874,0.320027221,-3.129161551,0.001753059,0.013321928,ENSG00000259827.1,16,56682470,56687807,lncRNA
5042,ENSG00000259856.1,RAB43P1,4.851284573,4.113288909,0.89112421,4.615842397,3.92e-06,9.02e-05,ENSG00000259856.1,16,46626404,46626992,processed_pseudogene
5043,ENSG00000259865.1,AL390728,78.92415416,-2.68579057,0.312269005,-8.600887472,7.91e-18,6.22e-15,ENSG00000259865.1,1,247187281,247188526,lncRNA
5044,ENSG00000259877.2,AC009113,68.17873868,-0.834199624,0.280260663,-2.976513415,0.002915463,0.019988532,ENSG00000259877.2,16,89215160,89217653,lncRNA
5045,ENSG00000259881.1,AC092384,45.25802826,1.362485056,0.499365657,2.728431635,0.006363628,0.036914358,ENSG00000259881.1,16,88881038,88887136,lncRNA
5046,ENSG00000259884.1,AC025259,27.13228041,-4.016722479,0.792446465,-5.068761938,4e-07,1.34e-05,ENSG00000259884.1,12,52058459,52059503,lncRNA
5047,ENSG00000259915.2,AC017071,3.961673595,-1.504473768,0.54856984,-2.742538248,0.006096635,0.035819411,ENSG00000259915.2,2,186354570,186356773,lncRNA
5048,ENSG00000259923.1,AC026461,43.4121261,-3.249464452,0.654414908,-4.965449919,6.85e-07,2.1e-05,ENSG00000259923.1,16,56648881,56652636,lncRNA
5049,ENSG00000259943.1,AL050341,91.54476913,-1.223882902,0.201623637,-6.070136025,1.28e-09,9.3e-08,ENSG00000259943.1,1,40256333,40257971,lncRNA
5050,ENSG00000259945.1,AC027682,6.747644548,1.635887313,0.486120229,3.365190782,0.000764907,0.00686276,ENSG00000259945.1,16,67542123,67542963,lncRNA
5051,ENSG00000259948.2,AC124068,835.6027962,0.932546359,0.265217303,3.516159573,0.000437838,0.004381445,ENSG00000259948.2,15,89201091,89201768,processed_pseudogene
5052,ENSG00000259952.1,AC009133,44.20259568,2.671581036,0.406183856,6.577270359,4.79e-11,5.49e-09,ENSG00000259952.1,16,29806496,29807732,lncRNA
5053,ENSG00000259956.2,RBM15B,437.9477342,0.424324056,0.135735665,3.126105855,0.001771378,0.013420222,ENSG00000259956.2,3,51391285,51397908,protein_coding
5054,ENSG00000259992.1,AC025287,7.094292071,1.607196215,0.536181555,2.997485086,0.002722172,0.018925653,ENSG00000259992.1,16,75541399,75608445,lncRNA
5055,ENSG00000259994.1,AL353796,19.06387279,-1.419502495,0.366788301,-3.87008662,0.000108797,0.001409756,ENSG00000259994.1,10,30302826,30306066,lncRNA
5056,ENSG00000260005.6,AC027601,45.92072821,1.158561377,0.420091929,2.757875829,0.005817829,0.034562578,ENSG00000260005.6,17,81228707,81233983,lncRNA
5057,ENSG00000260017.1,AC138811,28.91320464,1.37676286,0.399434098,3.446783501,0.000567303,0.005400531,ENSG00000260017.1,16,18803083,18812181,lncRNA
5058,ENSG00000260037.5,AC104938,31.46714414,-1.013185588,0.213692432,-4.74132649,2.12e-06,5.37e-05,ENSG00000260037.5,15,71818396,71823384,lncRNA
5059,ENSG00000260108.1,AC026464,34.17040164,-0.70554505,0.245739371,-2.871111161,0.004090317,0.026191043,ENSG00000260108.1,16,69463844,69466264,lncRNA
5060,ENSG00000260111.1,AC012184,27.43907924,-0.870740958,0.245332326,-3.549230427,0.000386359,0.003967353,ENSG00000260111.1,16,70379457,70399502,lncRNA
5061,ENSG00000260121.1,AC138028,32.89302771,1.756587713,0.286513078,6.130916354,8.74e-10,6.71e-08,ENSG00000260121.1,16,88718615,88720459,lncRNA
5062,ENSG00000260136.6,AC008915,19.65435672,0.848928808,0.297516874,2.853380365,0.004325681,0.027445127,ENSG00000260136.6,16,23452758,23457606,lncRNA
5063,ENSG00000260160.1,AC011468,18.10569899,-2.006756675,0.444368879,-4.515970334,6.3e-06,0.000133713,ENSG00000260160.1,19,52058490,52063703,lncRNA
5064,ENSG00000260170.1,AC090527,234.5055156,0.892954297,0.300929407,2.967321494,0.003004067,0.02047034,ENSG00000260170.1,15,45587351,45676314,protein_coding
