,gene_id,colors,gene_name,gene_type,receptor
8871,ENSG00000021488,grey,SLC7A9,gene with protein product,
8872,ENSG00000128908,lightgreen,INO80,gene with protein product,
8873,ENSG00000104972,magenta,LILRB1,gene with protein product,
8874,ENSG00000167232,brown,ZNF91,gene with protein product,
8875,ENSG00000115641,grey,FHL2,gene with protein product,
8876,ENSG00000175274,grey,TP53I11,gene with protein product,
8877,ENSG00000114098,brown,ARMC8,gene with protein product,
8878,ENSG00000278683,red,,,
8879,ENSG00000154328,grey,NEIL2,gene with protein product,
8880,ENSG00000028310,turquoise,BRD9,gene with protein product,
8881,ENSG00000259781,grey,HMGB1P6,pseudogene,
8882,ENSG00000038002,turquoise,AGA,gene with protein product,
8883,ENSG00000197785,turquoise,ATAD3A,gene with protein product,
8884,ENSG00000055147,brown,FAM114A2,gene with protein product,
8885,ENSG00000161912,turquoise,ADCY10P1,pseudogene,
8886,ENSG00000154175,grey,ABI3BP,gene with protein product,
8887,ENSG00000185024,pink,BRF1,gene with protein product,
8888,ENSG00000126653,red,NSRP1,gene with protein product,
8889,ENSG00000106638,grey,TBL2,gene with protein product,
8890,ENSG00000114423,grey,CBLB,gene with protein product,
8891,ENSG00000267426,tan,,,
8892,ENSG00000188177,grey,ZC3H6,gene with protein product,
8893,ENSG00000145416,blue,MARCHF1,gene with protein product,
8894,ENSG00000255026,turquoise,,,
8895,ENSG00000090989,blue,EXOC1,gene with protein product,
8896,ENSG00000173517,grey,PEAK1,gene with protein product,
8897,ENSG00000228925,black,,,
8898,ENSG00000184113,grey,CLDN5,gene with protein product,
8899,ENSG00000160570,purple,DEDD2,gene with protein product,
8900,ENSG00000261487,grey,,,
8901,ENSG00000162650,turquoise,ATXN7L2,gene with protein product,
8902,ENSG00000178234,grey,GALNT11,gene with protein product,
8903,ENSG00000117751,blue,PPP1R8,gene with protein product,
8904,ENSG00000176788,cyan,BASP1,gene with protein product,
8905,ENSG00000215712,grey,TMEM242,gene with protein product,
8906,ENSG00000131462,grey,TUBG1,gene with protein product,
8907,ENSG00000138678,grey,GPAT3,gene with protein product,
8908,ENSG00000158467,black,AHCYL2,gene with protein product,
8909,ENSG00000170854,grey,RIOX2,gene with protein product,
8910,ENSG00000160305,turquoise,DIP2A,gene with protein product,
8911,ENSG00000142453,pink,CARM1,gene with protein product,
8912,ENSG00000062598,grey,ELMO2,gene with protein product,
8913,ENSG00000176435,grey,CLEC14A,gene with protein product,
8914,ENSG00000141452,grey,RMC1,gene with protein product,
8915,ENSG00000135631,grey,RAB11FIP5,gene with protein product,
8916,ENSG00000134590,grey,RTL8C,gene with protein product,
8917,ENSG00000071462,grey,BUD23,gene with protein product,
8918,ENSG00000187545,grey,PRAMEF10,gene with protein product,
8919,ENSG00000243566,grey,UPK3B,gene with protein product,
8920,ENSG00000272921,grey,,,
8921,ENSG00000091656,grey,ZFHX4,gene with protein product,
8922,ENSG00000172339,yellow,ALG14,gene with protein product,
8923,ENSG00000174744,purple,BRMS1,gene with protein product,
8924,ENSG00000047365,blue,ARAP2,gene with protein product,
8925,ENSG00000277801,green,,,
8926,ENSG00000187953,turquoise,PMS2CL,pseudogene,
8927,ENSG00000122435,salmon,TRMT13,gene with protein product,
8928,ENSG00000188611,grey60,ASAH2,gene with protein product,
8929,ENSG00000066117,pink,SMARCD1,gene with protein product,
8930,ENSG00000163217,grey,BMP10,gene with protein product,
8931,ENSG00000142609,grey,CFAP74,gene with protein product,
8932,ENSG00000128524,grey,ATP6V1F,gene with protein product,
8933,ENSG00000123342,turquoise,MMP19,gene with protein product,
8934,ENSG00000059377,magenta,TBXAS1,gene with protein product,
8935,ENSG00000188677,grey,PARVB,gene with protein product,
8936,ENSG00000143373,greenyellow,ZNF687,gene with protein product,
8937,ENSG00000153214,blue,TMEM87B,gene with protein product,
8938,ENSG00000102595,grey,UGGT2,gene with protein product,
8939,ENSG00000131381,grey,RBSN,gene with protein product,
8940,ENSG00000078043,green,PIAS2,gene with protein product,
8941,ENSG00000164010,grey,ERMAP,gene with protein product,
8942,ENSG00000238097,grey,LINC02037,"RNA, long non-coding",
8943,ENSG00000236790,grey60,LINC00299,"RNA, long non-coding",
8944,ENSG00000070761,grey,CFAP20,gene with protein product,
8945,ENSG00000286848,darkturquoise,,,
8946,ENSG00000111412,grey,SPRING1,gene with protein product,
8947,ENSG00000135476,grey,ESPL1,gene with protein product,
8948,ENSG00000254635,grey,WAC-AS1,"RNA, long non-coding",
8949,ENSG00000166510,grey,CCDC68,gene with protein product,
8950,ENSG00000081181,yellow,ARG2,gene with protein product,
8951,ENSG00000058729,grey,RIOK2,gene with protein product,
8952,ENSG00000232729,black,GTF2I-AS1,"RNA, long non-coding",
8953,ENSG00000260630,grey,SNAI3-AS1,"RNA, long non-coding",
8954,ENSG00000119509,grey,INVS,gene with protein product,
8955,ENSG00000170734,grey,POLH,gene with protein product,
8956,ENSG00000185436,grey,IFNLR1,gene with protein product,Interferon receptors
8957,ENSG00000176102,grey,CSTF3,gene with protein product,
8958,ENSG00000179981,grey,TSHZ1,gene with protein product,
8959,ENSG00000261235,grey,HSD17B2-AS1,"RNA, long non-coding",
8960,ENSG00000186019,red,ZNF225-AS1,"RNA, long non-coding",
8961,ENSG00000185522,turquoise,LMNTD2,gene with protein product,
8962,ENSG00000176915,grey,ANKLE2,gene with protein product,
8963,ENSG00000120616,grey,EPC1,gene with protein product,
8964,ENSG00000154945,grey,ANKRD40,gene with protein product,
8965,ENSG00000233058,turquoise,ATP13A3-DT,"RNA, long non-coding",
8966,ENSG00000154330,grey,PGM5,gene with protein product,
8967,ENSG00000106415,green,GLCCI1,gene with protein product,
8968,ENSG00000249379,black,GCLC-AS1,"RNA, long non-coding",
8969,ENSG00000183793,turquoise,NPIPA5,gene with protein product,
8970,ENSG00000278965,grey,,,
8971,ENSG00000166922,grey,SCG5,gene with protein product,
8972,ENSG00000135372,grey,NAT10,gene with protein product,
8973,ENSG00000143971,blue,ETAA1,gene with protein product,
8974,ENSG00000120029,black,ARMH3,gene with protein product,
8975,ENSG00000140548,greenyellow,ZNF710,gene with protein product,
8976,ENSG00000174749,green,FAM241A,gene with protein product,
8977,ENSG00000248333,pink,CDK11B,gene with protein product,
8978,ENSG00000138756,blue,BMP2K,gene with protein product,
8979,ENSG00000067606,turquoise,PRKCZ,gene with protein product,
8980,ENSG00000148835,green,TAF5,gene with protein product,
8981,ENSG00000027847,grey,B4GALT7,gene with protein product,
8982,ENSG00000154065,grey,ANKRD29,gene with protein product,
8983,ENSG00000101158,grey,NELFCD,gene with protein product,
8984,ENSG00000112208,blue,BAG2,gene with protein product,
8985,ENSG00000100360,red,IFT27,gene with protein product,
8986,ENSG00000103245,pink,CIAO3,gene with protein product,
8987,ENSG00000154309,grey,DISP1,gene with protein product,
8988,ENSG00000115652,grey,UXS1,gene with protein product,
8989,ENSG00000174132,green,FAM174A,gene with protein product,
8990,ENSG00000160917,red,CPSF4,gene with protein product,
8991,ENSG00000004766,blue,VPS50,gene with protein product,
8992,ENSG00000124160,turquoise,NCOA5,gene with protein product,
8993,ENSG00000010818,lightgreen,HIVEP2,gene with protein product,
8994,ENSG00000103932,greenyellow,RPAP1,gene with protein product,
8995,ENSG00000183889,turquoise,NPIPA6,gene with protein product,
8996,ENSG00000089289,grey,IGBP1,gene with protein product,
8997,ENSG00000064995,grey,TAF11,gene with protein product,
8998,ENSG00000081019,blue,RSBN1,gene with protein product,
8999,ENSG00000170571,grey,EMB,gene with protein product,
9000,ENSG00000036672,grey,USP2,gene with protein product,
9001,ENSG00000164488,grey,DACT2,gene with protein product,
9002,ENSG00000116212,grey,LRRC42,gene with protein product,
9003,ENSG00000182108,grey,DEXI,gene with protein product,
9004,ENSG00000115170,grey,ACVR1,gene with protein product,Type 1 receptor serine/threonine kinases
9005,ENSG00000014164,turquoise,ZC3H3,gene with protein product,
9006,ENSG00000137522,grey,RNF121,gene with protein product,
9007,ENSG00000105499,grey,PLA2G4C,gene with protein product,
9008,ENSG00000167476,lightcyan,JSRP1,gene with protein product,
9009,ENSG00000198203,grey,SULT1C2,gene with protein product,
9010,ENSG00000108960,blue,MMD,gene with protein product,Progestin and adipoQ receptor family
9011,ENSG00000122550,blue,KLHL7,gene with protein product,
9012,ENSG00000272173,darkgreen,,,
9013,ENSG00000184602,magenta,SNN,gene with protein product,
9014,ENSG00000107929,grey,LARP4B,gene with protein product,
9015,ENSG00000244398,yellow,RPL36AP37,pseudogene,
9016,ENSG00000063761,red,ADCK1,gene with protein product,
9017,ENSG00000166398,grey,GARRE1,gene with protein product,
9018,ENSG00000109016,grey,DHRS7B,gene with protein product,
9019,ENSG00000134779,grey,TPGS2,gene with protein product,
9020,ENSG00000066379,yellow,POLR1H,gene with protein product,
9021,ENSG00000170265,pink,ZNF282,gene with protein product,
9022,ENSG00000120057,grey,SFRP5,gene with protein product,
9023,ENSG00000233144,grey,,,
9024,ENSG00000168496,grey,FEN1,gene with protein product,
9025,ENSG00000146021,grey,KLHL3,gene with protein product,
9026,ENSG00000180448,pink,ARHGAP45,gene with protein product,
9027,ENSG00000074660,turquoise,SCARF1,gene with protein product,Scavenger receptors
9028,ENSG00000100580,grey,TMED8,gene with protein product,
9029,ENSG00000182325,turquoise,FBXL6,gene with protein product,
9030,ENSG00000166770,grey,ZNF667-AS1,"RNA, long non-coding",
9031,ENSG00000258092,grey,,,
9032,ENSG00000169688,grey,MT1B,gene with protein product,
9033,ENSG00000115204,red,MPV17,gene with protein product,
9034,ENSG00000122882,black,ECD,gene with protein product,
9035,ENSG00000144120,grey,TMEM177,gene with protein product,
9036,ENSG00000279009,turquoise,,,
9037,ENSG00000173436,yellow,MICOS10,gene with protein product,
9038,ENSG00000126070,grey,AGO3,gene with protein product,
9039,ENSG00000085377,grey,PREP,gene with protein product,
9040,ENSG00000118939,green,UCHL3,gene with protein product,
9041,ENSG00000171469,grey,ZNF561,gene with protein product,
9042,ENSG00000142627,grey,EPHA2,gene with protein product,
9043,ENSG00000204839,turquoise,MROH6,gene with protein product,
9044,ENSG00000154734,grey,ADAMTS1,gene with protein product,
9045,ENSG00000198829,brown,SUCNR1,gene with protein product,Succinate receptor
9046,ENSG00000247572,grey,CKMT2-AS1,"RNA, long non-coding",
9047,ENSG00000284512,grey,,,
9048,ENSG00000181856,grey,SLC2A4,gene with protein product,
9049,ENSG00000130348,grey,QRSL1,gene with protein product,
9050,ENSG00000185104,grey,FAF1,gene with protein product,
9051,ENSG00000244116,darkturquoise,IGKV2-28,immunoglobulin gene,
9052,ENSG00000163655,grey,GMPS,gene with protein product,
9053,ENSG00000164975,blue,SNAPC3,gene with protein product,
9054,ENSG00000154642,blue,C21orf91,gene with protein product,
9055,ENSG00000136816,grey,TOR1B,gene with protein product,
9056,ENSG00000123395,grey,ATG101,gene with protein product,
9057,ENSG00000163719,grey,MTMR14,gene with protein product,
9058,ENSG00000100410,grey,PHF5A,gene with protein product,
9059,ENSG00000155393,grey,HEATR3,gene with protein product,
9060,ENSG00000163072,cyan,NOSTRIN,gene with protein product,
9061,ENSG00000146828,pink,SLC12A9,gene with protein product,
9062,ENSG00000134086,grey,VHL,gene with protein product,
9063,ENSG00000131626,grey,PPFIA1,gene with protein product,
9064,ENSG00000011028,royalblue,MRC2,gene with protein product,
9065,ENSG00000138642,orange,HERC6,gene with protein product,
9066,ENSG00000119203,grey,CPSF3,gene with protein product,
9067,ENSG00000244119,red,PDCL3P4,pseudogene,
9068,ENSG00000158292,grey,GPR153,gene with protein product,"G protein-coupled receptors, Class A orphans"
9069,ENSG00000137968,grey,SLC44A5,gene with protein product,
9070,ENSG00000198517,turquoise,MAFK,gene with protein product,
9071,ENSG00000163961,brown,RNF168,gene with protein product,
9072,ENSG00000143379,grey,SETDB1,gene with protein product,
9073,ENSG00000137502,brown,RAB30,gene with protein product,
9074,ENSG00000135077,magenta,HAVCR2,gene with protein product,
9075,ENSG00000166923,grey,GREM1,gene with protein product,
9076,ENSG00000178878,grey,APOLD1,gene with protein product,
9077,ENSG00000166341,grey,DCHS1,gene with protein product,
9078,ENSG00000105879,blue,CBLL1,gene with protein product,
9079,ENSG00000123607,grey,TTC21B,gene with protein product,
9080,ENSG00000162623,brown,TYW3,gene with protein product,
9081,ENSG00000170653,grey,ATF7,gene with protein product,
9082,ENSG00000116691,turquoise,MIIP,gene with protein product,
9083,ENSG00000157764,grey,BRAF,gene with protein product,
9084,ENSG00000112562,royalblue,SMOC2,gene with protein product,
9085,ENSG00000102100,grey,SLC35A2,gene with protein product,
9086,ENSG00000168961,grey,LGALS9,gene with protein product,
9087,ENSG00000109381,grey,ELF2,gene with protein product,
9088,ENSG00000198131,grey,ZNF544,gene with protein product,
9089,ENSG00000073331,red,ALPK1,gene with protein product,
9090,ENSG00000183808,blue,RBM12B,gene with protein product,
9091,ENSG00000136383,grey,ALPK3,gene with protein product,
9092,ENSG00000187147,red,RNF220,gene with protein product,
9093,ENSG00000002016,red,RAD52,gene with protein product,
9094,ENSG00000168564,blue,CDKN2AIP,gene with protein product,
9095,ENSG00000287956,grey,,,
9096,ENSG00000149091,pink,DGKZ,gene with protein product,
9097,ENSG00000125967,turquoise,NECAB3,gene with protein product,
9098,ENSG00000129484,grey,PARP2,gene with protein product,
9099,ENSG00000104756,brown,KCTD9,gene with protein product,
9100,ENSG00000168297,grey,PXK,gene with protein product,
9101,ENSG00000049247,grey,UTS2,gene with protein product,
9102,ENSG00000289537,red,,,
9103,ENSG00000157388,grey,CACNA1D,gene with protein product,
9104,ENSG00000126790,grey,L3HYPDH,gene with protein product,
9105,ENSG00000158545,pink,ZC3H18,gene with protein product,
9106,ENSG00000133056,grey,PIK3C2B,gene with protein product,
9107,ENSG00000158623,grey,COPG2,gene with protein product,
9108,ENSG00000188163,grey,CIMIP2A,gene with protein product,
9109,ENSG00000156413,grey,FUT6,gene with protein product,
9110,ENSG00000156381,grey,ANKRD9,gene with protein product,
9111,ENSG00000106330,tan,MOSPD3,gene with protein product,
9112,ENSG00000162627,grey,SNX7,gene with protein product,
9113,ENSG00000146521,grey,LINC01558,"RNA, long non-coding",
9114,ENSG00000167705,grey,RILP,gene with protein product,
9115,ENSG00000104218,red,CSPP1,gene with protein product,
9116,ENSG00000111859,grey,NEDD9,gene with protein product,
9117,ENSG00000127452,turquoise,FBXL12,gene with protein product,
9118,ENSG00000165716,turquoise,DIPK1B,gene with protein product,
9119,ENSG00000186814,red,ZSCAN30,gene with protein product,
9120,ENSG00000126351,grey,THRA,gene with protein product,Thyroid hormone receptors
9121,ENSG00000181817,yellow,LSM10,gene with protein product,
9122,ENSG00000273398,black,,,
9123,ENSG00000159388,grey,BTG2,gene with protein product,
9124,ENSG00000248092,grey,NNT-AS1,"RNA, long non-coding",
9125,ENSG00000168734,darkgreen,PKIG,gene with protein product,
9126,ENSG00000258388,grey,PPT2-EGFL8,readthrough,
9127,ENSG00000101213,grey,PTK6,gene with protein product,
9128,ENSG00000103227,turquoise,LMF1,gene with protein product,
9129,ENSG00000176410,yellow,DNAJC30,gene with protein product,
9130,ENSG00000107140,turquoise,TESK1,gene with protein product,
9131,ENSG00000001631,grey,KRIT1,gene with protein product,
9132,ENSG00000094963,grey,FMO2,gene with protein product,
9133,ENSG00000100603,grey,SNW1,gene with protein product,
9134,ENSG00000260260,turquoise,SNHG19,"RNA, long non-coding",
9135,ENSG00000248015,turquoise,,,
9136,ENSG00000164916,pink,FOXK1,gene with protein product,
9137,ENSG00000164535,pink,DAGLB,gene with protein product,
9138,ENSG00000228923,turquoise,,,
9139,ENSG00000169291,magenta,SHE,gene with protein product,
9140,ENSG00000136710,yellow,CCDC115,gene with protein product,
9141,ENSG00000135269,grey,TES,gene with protein product,
9142,ENSG00000108691,grey,CCL2,gene with protein product,
9143,ENSG00000131067,turquoise,GGT7,gene with protein product,
9144,ENSG00000187942,grey,LDLRAD2,gene with protein product,
9145,ENSG00000152229,grey,PSTPIP2,gene with protein product,
9146,ENSG00000114395,grey,CYB561D2,gene with protein product,
9147,ENSG00000205138,purple,SDHAF1,gene with protein product,
9148,ENSG00000105486,grey,LIG1,gene with protein product,
9149,ENSG00000162408,turquoise,NOL9,gene with protein product,
9150,ENSG00000156504,salmon,PABIR2,gene with protein product,
9151,ENSG00000134326,orange,CMPK2,gene with protein product,
9152,ENSG00000155438,green,NIFK,gene with protein product,
9153,ENSG00000117419,grey,ERI3,gene with protein product,
9154,ENSG00000285677,grey,,,
9155,ENSG00000261553,brown,,,
9156,ENSG00000068976,darkgrey,PYGM,gene with protein product,
9157,ENSG00000253194,brown,,,
9158,ENSG00000096093,red,EFHC1,gene with protein product,
9159,ENSG00000171798,grey,KNDC1,gene with protein product,
9160,ENSG00000107937,grey,GTPBP4,gene with protein product,
9161,ENSG00000137936,grey,BCAR3,gene with protein product,
9162,ENSG00000203797,grey,DDO,gene with protein product,
